model,mode,conc,req,fail,aborted,abort_reason,vllm_max_concurrency,vllm_max_model_len,prompt_tok_s_agg,prefill_tok_s_req,decode_tok_s_agg,total_tok_s,per_req_e2e_tok_s,decode_tok_s_req,lat_mean_s,lat_p90_s,ttft_mean_s,ttft_p90_s,sys_cpu_mean_pct,sys_cpu_max_pct,sys_ram_mean_pct,sys_ram_max_pct,swap_max_gib,swap_max_pct,proc_cpu_mean_pct,proc_cpu_max_pct,proc_rss_max_gib,gpu_util_mean_pct,gpu_util_max_pct,gpu_mem_max_gib,gpu_mem_max_pct,proc_gpu_mem_max_gib
nvidia/Nemotron-3-Nano-Omni-30B-A3B-Reasoning-NVFP4,unique,1,1,0,False,,70.37,262144,208.06790607652655,4070.689167740583,55.369421991258626,263.4373280677852,55.39645302341626,57.92592069378052,2.3106172509978933,2.3106172509978933,0.11816180999812786,0.11816180999812786,10.569745657142294,10.784313725490192,77.1598365690651,77.16321429051722,0.2973365783691406,1.858354057873263,10.197021808059514,10.197021808059514,4.4917449951171875,96.0,96.0,,,85.9326171875
nvidia/Nemotron-3-Nano-Omni-30B-A3B-Reasoning-NVFP4,unique,1,2,0,False,,70.37,262144,213.26192743799058,3989.8145034329464,55.20227848748796,268.46420592547855,55.21364674760707,57.87673634846226,2.3182771734991547,2.322075606698854,0.12395825949897699,0.12710972469903936,10.614968278425552,11.049468331021728,77.14989305867427,77.16357165501424,0.2973365783691406,1.858354057873263,10.072324436824625,10.193587066970935,4.4918670654296875,96.0,96.0,,,85.9326171875
nvidia/Nemotron-3-Nano-Omni-30B-A3B-Reasoning-NVFP4,unique,1,4,0,False,,70.37,262144,217.37922136798338,4023.9322532113442,55.01639216035961,272.395613528343,55.02675921547925,57.71885066801514,2.3261551917494216,2.3323050410999713,0.12583059724966006,0.13237023590045283,11.128037808292877,12.336354481369582,77.13226934637376,77.1587566386333,0.2973365783691406,1.858354057873263,10.107686258781706,10.42178340529393,4.491909027099609,96.0,96.0,,,85.9326171875
nvidia/Nemotron-3-Nano-Omni-30B-A3B-Reasoning-NVFP4,unique,2,4,0,False,,70.37,262144,218.13389964656523,1158.2645538481072,55.20739328672338,273.3412929332886,34.50213227104611,57.68443762992747,4.056886042249971,4.637256954799886,1.8552514039993184,2.4343358551006533,11.151963652263683,13.57109773043076,77.11131885273582,77.12704524168701,0.2973365783691406,1.858354057873263,10.081492877215297,10.277236433860784,4.492000579833984,96.0,96.0,,,85.9326171875
nvidia/Nemotron-3-Nano-Omni-30B-A3B-Reasoning-NVFP4,unique,4,8,0,False,,70.37,262144,220.39152132374858,551.0178206384566,55.16522068822257,275.55674201197115,21.20855459250239,57.667211784866474,7.540297520125023,9.278769357500277,5.338001008874471,7.07811194149981,11.1564282830995,13.551401869158875,77.11210360710022,77.12685715510963,0.2973365783691406,1.858354057873263,10.124372102052146,10.46755703806997,4.492267608642578,95.52941176470588,96.0,,,85.9326171875
nvidia/Nemotron-3-Nano-Omni-30B-A3B-Reasoning-NVFP4,unique,8,16,0,False,,70.37,262144,221.18853502417699,292.7548241024696,55.06188400747714,276.25041903165413,12.798402501789601,57.5420900104471,14.522965465562265,18.60764931199992,12.315881209374993,16.398190714500743,11.36100875541092,13.309024612579767,77.10767490579734,77.1300232791622,0.2973289489746094,1.858306374146074,10.104676889481997,10.480825628163798,4.495357513427734,95.52941176470588,96.0,,,85.9326171875
nvidia/Nemotron-3-Nano-Omni-30B-A3B-Reasoning-NVFP4,unique,16,32,0,False,,70.37,262144,220.91278202971827,152.96393970993697,54.8432483904313,275.75603042014956,7.5069505237862435,57.2928482882895,28.57822038696861,37.37031746349858,26.36153225671876,35.15256499900097,11.489016150473908,15.209302325581397,77.09735370096327,77.13674737430354,0.2973213195800781,1.858258690418885,10.089535311058865,10.485995247649335,4.495761871337891,95.95588235294117,96.0,,,85.9326171875
nvidia/Nemotron-3-Nano-Omni-30B-A3B-Reasoning-NVFP4,unique,32,64,0,False,,70.37,262144,220.65069894206493,76.49151211047842,54.7632479696245,275.41394691168944,4.324925105385219,57.2050341160929,56.668719302281545,74.80471372310203,54.448631873234376,72.58450405670155,11.46509711403448,14.958061509785647,77.10978386863721,77.16304814737386,0.2972755432128906,1.857972588055751,10.084624363287642,10.455265470603754,4.493137359619141,95.96376811594203,96.0,,,85.9326171875
