model,mode,conc,req,fail,aborted,abort_reason,vllm_max_concurrency,vllm_max_model_len,prompt_tok_s_agg,prefill_tok_s_req,decode_tok_s_agg,total_tok_s,per_req_e2e_tok_s,decode_tok_s_req,benchmark_time_s,lat_mean_s,lat_p90_s,ttft_mean_s,ttft_p90_s,sys_cpu_mean_pct,sys_cpu_max_pct,sys_ram_mean_pct,sys_ram_max_pct,swap_max_gib,swap_max_pct,proc_cpu_mean_pct,proc_cpu_max_pct,proc_rss_max_gib,gpu_util_mean_pct,gpu_util_max_pct,gpu_mem_max_gib,gpu_mem_max_pct,proc_gpu_mem_max_gib
nvidia/Qwen3-Next-80B-A3B-Thinking-NVFP4,unique,1,1,0,False,,11.46,262144,107.38498719114484,2401.1212823553024,31.09791484268448,138.48290203382933,31.180537823299154,32.38933168200931,4.116031593999651,4.105124829000033,4.105124829000033,0.18408066399979361,0.18408066399979361,6.236687765444249,6.445586174684726,73.27120645790646,73.28247806816533,0.12157058715820312,0.7598163508931043,5.591749741354452,5.632879651460662,4.004207611083984,96.0,96.0,,,81.5947265625
nvidia/Qwen3-Next-80B-A3B-Thinking-NVFP4,unique,1,2,0,False,,11.46,262144,110.53269407574294,2352.401617003734,31.06077901579604,141.59347309153898,31.063871733507057,32.34354498165716,8.241905326000051,4.120544440000003,4.122874576799904,0.19393272700017405,0.20275564860003215,7.162641128615236,11.189468735307951,73.25717818517488,73.27000479369975,0.12151336669921875,0.7594587229391868,5.579437887971468,5.653070893499224,4.006244659423828,96.0,96.0,,,81.5966796875
nvidia/Qwen3-Next-80B-A3B-Thinking-NVFP4,unique,1,4,0,False,,11.46,262144,113.26875157015819,2472.7854954325776,31.06245356396411,144.33120513412229,31.065697537889303,32.30253319082443,16.48292202499988,4.120325643499996,4.130561042499994,0.18873154749996957,0.19190261340004328,6.357001780848524,10.466760961810461,73.28460908902025,73.30728982172026,0.1192779541015625,0.7454873908728101,5.4783561991057885,5.561569507594105,4.006328582763672,95.13333333333334,96.0,,,81.5966796875
nvidia/Qwen3-Next-80B-A3B-Thinking-NVFP4,unique,2,4,0,False,,11.46,262144,210.28865834058047,1411.4348508809946,57.66887684540825,267.9575351859887,28.891228515893307,30.994284961393856,8.878272440999808,4.430511365250027,4.4548406558999885,0.3327511032500752,0.3625333034999585,6.864309877374717,9.889558232931728,73.2761752087855,73.28880404651957,0.11907958984375,0.7442476139658961,5.5907325979986675,5.952493104172605,4.014667510986328,96.0,96.0,,,81.5966796875
nvidia/Qwen3-Next-80B-A3B-Thinking-NVFP4,unique,4,8,0,False,,11.46,262144,221.91306939717336,449.99456812843346,60.13204103273499,282.04511042990833,18.658258371525324,31.859778371204115,17.029190800999913,7.467217159125028,8.68346366950027,3.4796161240000743,4.599231695700155,7.254802904631843,9.822263797942,73.28005885688589,73.29223976122535,0.11859893798828125,0.7412435391529892,5.7111494142437325,5.89557053177677,4.015110015869141,95.46666666666667,96.0,,,81.5966796875
nvidia/Qwen3-Next-80B-A3B-Thinking-NVFP4,unique,8,16,0,False,,11.46,262144,212.6162083386025,219.33805703234495,57.27186566848059,269.88807400708305,11.000702189242674,30.412023889268575,35.75926811699992,14.52300822993746,17.89819374049989,10.346685155624954,13.726864681999814,6.998550898212335,11.05926271581894,73.28481195653644,73.30896692698266,0.1181488037109375,0.7384301992488382,5.729371110520764,6.10723382062449,4.015411376953125,96.0,96.0,,,81.5966796875
